enc_class	enc_method	exp	kind	class	method	param	index	uri
org.jatha.exception.LispValueNotAnArrayException#$@$#LispValueNotAnArrayException(java.lang.String)#$@$#s#$@$#PARAMETER	org.jatha.exception.LispValueNotAnArrayException	LispValueNotAnArrayException(java.lang.String)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/LispValueNotAnArrayException.java
org.jatha.LispProcessor#$@$#car(org.jatha.dynatype.LispValue)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	car(org.jatha.dynatype.LispValue)	arg	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cdr(org.jatha.dynatype.LispValue)#$@$#((LispList)arg).cdr#$@$#METHOD	org.jatha.dynatype.LispList	cdr()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispList.java
org.jatha.LispProcessor#$@$#cdr(org.jatha.dynatype.LispValue)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	cdr(org.jatha.dynatype.LispValue)	arg	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#i#$@$#PARAMETER	org.jatha.LispProcessor	nth(long,org.jatha.dynatype.LispCons)	i	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(long,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#arg.cdr#$@$#METHOD	org.jatha.dynatype.LispList	cdr()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispList.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(long,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#arg.car#$@$#METHOD	org.jatha.dynatype.LispList	car()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispList.java
org.jatha.LispProcessor#$@$#nth(long,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(long,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#((LispInteger)(car(ij))).getLongValue#$@$#METHOD	org.jatha.dynatype.LispNumber	getLongValue()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispNumber.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#car#$@$#METHOD	org.jatha.LispProcessor	car(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#ij#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	ij	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#((LispInteger)(cdr(ij))).getLongValue#$@$#METHOD	org.jatha.dynatype.LispNumber	getLongValue()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispNumber.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#cdr#$@$#METHOD	org.jatha.LispProcessor	cdr(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#ij#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	ij	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#Lisp.nth#$@$#METHOD	org.jatha.LispProcessor	nth(long,org.jatha.dynatype.LispCons)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg.cdr#$@$#METHOD	org.jatha.dynatype.LispList	cdr()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispList.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	nth(org.jatha.dynatype.LispCons,org.jatha.dynatype.LispCons)	arg	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cddr(org.jatha.dynatype.LispValue)#$@$#cdr#$@$#METHOD	org.jatha.LispProcessor	cdr(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cddr(org.jatha.dynatype.LispValue)#$@$#cdr#$@$#METHOD	org.jatha.LispProcessor	cdr(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cddr(org.jatha.dynatype.LispValue)#$@$#arg#$@$#PARAMETER	org.jatha.LispProcessor	cddr(org.jatha.dynatype.LispValue)	arg	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)#$@$#car#$@$#PARAMETER	org.jatha.LispProcessor	cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	car	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)#$@$#cdr#$@$#PARAMETER	org.jatha.LispProcessor	cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	cdr	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#variable(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)#$@$#car#$@$#PARAMETER	org.jatha.LispProcessor	variable(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	car	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#variable(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)#$@$#cdr#$@$#PARAMETER	org.jatha.LispProcessor	variable(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	cdr	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#list(org.jatha.dynatype.LispValue[])#$@$#org.jatha.dynatype.LispValue.NIL#$@$#FIELD	org.jatha.dynatype.LispValue	null	NIL	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispValue.java
org.jatha.LispProcessor#$@$#list(org.jatha.dynatype.LispValue[])#$@$#parts.length#$@$#FIELD	Array	null	length	null	null
org.jatha.LispProcessor#$@$#list(org.jatha.dynatype.LispValue[])#$@$#parts#$@$#PARAMETER	org.jatha.LispProcessor	list(org.jatha.dynatype.LispValue[])	parts	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#list(org.jatha.dynatype.LispValue[])#$@$#cons#$@$#METHOD	org.jatha.LispProcessor	cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#list(org.jatha.dynatype.LispValue[])#$@$#parts#$@$#PARAMETER	org.jatha.LispProcessor	list(org.jatha.dynatype.LispValue[])	parts	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#symbol(java.lang.String)#$@$#name#$@$#PARAMETER	org.jatha.LispProcessor	symbol(java.lang.String)	name	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#string(java.lang.String)#$@$#str#$@$#PARAMETER	org.jatha.LispProcessor	string(java.lang.String)	str	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#number(long)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	number(long)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#number(float)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	number(float)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#number(java.math.BigInteger)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	number(java.math.BigInteger)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#integer(java.lang.Long)#$@$#value.longValue#$@$#METHOD	java.lang.Long	longValue()	null	null	null
org.jatha.LispProcessor#$@$#integer(java.lang.Long)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	integer(java.lang.Long)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#integer(long)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	integer(long)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#integer(java.lang.Integer)#$@$#value.longValue#$@$#METHOD	java.lang.Integer	longValue()	null	null	null
org.jatha.LispProcessor#$@$#integer(java.lang.Integer)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	integer(java.lang.Integer)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#integer(int)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	integer(int)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#bignum(java.math.BigInteger)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	bignum(java.math.BigInteger)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#bignum(org.jatha.dynatype.LispInteger)#$@$#BigInteger.valueOf#$@$#METHOD	java.math.BigInteger	valueOf(long)	null	null	null
org.jatha.LispProcessor#$@$#bignum(org.jatha.dynatype.LispInteger)#$@$#value.getLongValue#$@$#METHOD	org.jatha.dynatype.LispNumber	getLongValue()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispNumber.java
org.jatha.LispProcessor#$@$#bignum(org.jatha.dynatype.LispInteger)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	bignum(org.jatha.dynatype.LispInteger)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#bignum(double)#$@$#BigInteger.valueOf#$@$#METHOD	java.math.BigInteger	valueOf(long)	null	null	null
org.jatha.LispProcessor#$@$#bignum(double)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	bignum(double)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.LispProcessor#$@$#bignum(long)#$@$#BigInteger.valueOf#$@$#METHOD	java.math.BigInteger	valueOf(long)	null	null	null
org.jatha.LispProcessor#$@$#bignum(long)#$@$#value#$@$#PARAMETER	org.jatha.LispProcessor	bignum(long)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.machine.SECDRegister#$@$#SECDRegister(java.lang.String)#$@$#f_name#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_name	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#SECDRegister(java.lang.String)#$@$#org.jatha.machine.SECDRegister.count#$@$#FIELD	org.jatha.machine.SECDRegister	null	count	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#SECDRegister(java.lang.String)#$@$#assign#$@$#METHOD	org.jatha.machine.SECDRegister	assign(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#SECDRegister(java.lang.String)#$@$#org.jatha.dynatype.LispValue.NIL#$@$#FIELD	org.jatha.dynatype.LispValue	null	NIL	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/dynatype/LispValue.java
org.jatha.machine.SECDRegister#$@$#push(org.jatha.dynatype.LispValue)#$@$#f_value#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#push(org.jatha.dynatype.LispValue)#$@$#cons#$@$#METHOD	org.jatha.LispProcessor	cons(org.jatha.dynatype.LispValue,org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.machine.SECDRegister#$@$#push(org.jatha.dynatype.LispValue)#$@$#newValue#$@$#PARAMETER	org.jatha.machine.SECDRegister	push(org.jatha.dynatype.LispValue)	newValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#push(org.jatha.dynatype.LispValue)#$@$#f_value#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#push(org.jatha.dynatype.LispValue)#$@$#newValue#$@$#PARAMETER	org.jatha.machine.SECDRegister	push(org.jatha.dynatype.LispValue)	newValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#pop()#$@$#car#$@$#METHOD	org.jatha.LispProcessor	car(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.machine.SECDRegister#$@$#pop()#$@$#f_value#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#pop()#$@$#f_value#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
org.jatha.machine.SECDRegister#$@$#pop()#$@$#cdr#$@$#METHOD	org.jatha.LispProcessor	cdr(org.jatha.dynatype.LispValue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/LispProcessor.java
org.jatha.machine.SECDRegister#$@$#pop()#$@$#f_value#$@$#FIELD	org.jatha.machine.SECDRegister	null	f_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url29ae058134_yuriy_chumak_jatha_tgz-pJ8-org_jatha_LispJ8/src/org/jatha/machine/SECDRegister.java
